EIIN,Institution_Name,Institution_Type,Management,Establishment_Year,Division,District,Madrasah_Type,College_Type,Computer_Facility_2010,Internet_2010,Year,Total_Students,Female_Students,Disabled_Students,Teachers,TSR,Dropout_Rate,Completion_Rate,Pass_Rate,Computer_Facility,Internet_Access,Electricity_Access,Girls_Toilet,Budget,Community_Contribution,Solar_System,Data_Source,Cluster,Infrastructure_Score
7751139,Ins_930 Madrasah,Madrasah,Public,1957,Sylhet,Habiganj,Dakhil,,0,0,2021,1092,335,67,0.5445544554455445,17.95081058306533,25.028408108363152,74.97159189163685,78.22228522463101,0,1.0,0.9911411811203746,1,0.5369401156688914,3468516.53,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.6318363944681091
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2010,838,268,41,0.39603960396039606,18.241653193705304,43.0141881634496,56.9858118365504,75.14646901978598,0,0.0,0.7145754484710065,1,0.4968009194851736,786707.29,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.3672123409307056
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2011,1085,414,49,0.4851485148514852,20.03912463090449,37.79731607149048,62.20268392850952,72.9539658285639,0,0.0,0.6494730451702467,1,0.45045941795470984,1662205.29,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.3707742634328005
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2012,1171,351,60,0.5742574257425742,18.39045329714756,39.15362094992115,60.84637905007885,75.1995915651498,0,0.0,0.7900361856928475,1,0.3839887312444873,2046402.02,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.3642715933450159
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2013,977,342,50,0.4752475247524753,18.255164130905168,35.5926455095994,64.40735449040059,82.08735011565864,0,0.0,0.7095721523572326,1,0.32653599075527295,719745.9,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.30584225280337907
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2014,759,312,37,0.3069306930693069,21.0290932995766,33.17592552416751,66.82407447583249,76.83442445328039,0,0.0,0.9621962316715656,1,0.26374150172290833,793680.61,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.22394995878224624
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2015,1026,398,49,0.42574257425742573,20.987763289496776,37.53850364255346,62.46149635744654,79.39712819493147,0,0.0,0.8443678004146049,1,0.45308820632443736,977494.07,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.3542668754394464
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2016,846,253,43,0.4158415841584159,17.699775020854354,35.274562853910645,64.72543714608935,77.73835680974904,0,1.0,0.7883014202400397,1,0.2877356502353212,1630384.77,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.46862030036518537
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2017,1032,511,49,0.4950495049504951,18.604383388367733,35.37717670356011,64.62282329643989,81.84216887271883,0,1.0,0.8806322578449546,1,0.24259576070908373,1210540.06,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4698127318396904
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2018,1030,309,54,0.5148514851485149,18.066803254837023,35.40511645295338,64.59488354704662,81.38833041402438,0,1.0,0.8168235280214546,1,0.23083811198620893,1325359.96,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.469874501537659
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2019,1878,1084,78,0.8415841584158416,20.718397098610694,26.615191390529233,73.38480860947077,82.13634366810369,0,1.0,1.0,1,0.37143140721878265,1582424.03,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.6381909511341438
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2020,824,362,50,0.36633663366336633,19.173186989873187,22.1168904240006,77.8831095759994,78.87853576824162,0,1.0,0.9441866163179984,1,0.4567772243525316,749836.32,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5382896022752757
2606234,Ins_276 Madrasah,Madrasah,Private,1962,Rajshahi,Naogaon,Dakhil,,0,0,2021,1650,495,100,0.7128712871287128,21.158433910284124,26.38115468378454,73.61884531621546,82.76478896875831,0,1.0,0.9867733767123544,1,0.3421050075269481,1369371.35,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.5849138899020879
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2010,556,333,29,0.10891089108910891,34.696897914471634,37.268423200209064,62.731576799790936,86.54693234814289,0,0.0,0.5491946189220783,1,0.43376271986517134,361505.4,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.24955462725931835
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2011,798,459,56,0.1683168316831683,34.79887181014631,32.920651022800214,67.07934897719979,82.73135448881219,0,0.0,0.7513772603687541,1,0.2659550026504573,853607.65,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.18347255083017913
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2012,652,358,42,0.13861386138613863,32.833337532265205,31.672486504538856,68.32751349546115,84.34645053082627,0,0.0,0.7823866607559421,1,0.4356226460234228,790391.3,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.259395481427553
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2013,602,322,36,0.12871287128712872,32.07409620212569,33.04776096001282,66.95223903998718,83.71218500080788,0,0.0,0.8130806253501851,1,0.6940887953421692,3020285.11,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.3856582590572232
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2014,669,336,29,0.1683168316831683,29.707139666343455,32.469771374445855,67.53022862555414,89.92651573190747,0,0.0,0.8186780269144173,1,0.5717251913465625,1741102.03,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.33635764517823175
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2015,302,169,11,0.0396039603960396,32.297958757050445,32.30199235659532,67.69800764340468,80.39609565835919,0,0.0,1.0,1,0.5178304108979048,2300211.92,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.2707963935677643
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2016,654,318,29,0.12871287128712872,35.86153708825305,26.484242901474737,73.51575709852526,92.00203734094072,0,1.0,0.9628804598419278,1,0.40565087444954684,1244511.58,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.441439298610912
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2017,1067,613,60,0.25742574257425743,33.58008308935041,30.51598530623705,69.48401469376296,88.40711890650253,0,0.0,0.9377762681215024,1,0.25766757610805674,791491.39,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.20606151082630558
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2018,321,217,14,0.0396039603960396,32.24154221347336,30.17381755158969,69.82618244841032,85.41482408349057,0,1.0,0.904053753963576,1,0.5313379965811634,2449956.26,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4775501864093936
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2019,783,497,28,0.2376237623762376,26.44878843752492,27.53802266225707,72.46197733774292,84.31818851007324,0,1.0,0.9529243896046582,1,0.512854565145608,1768359.37,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5277144112856753
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2020,962,444,39,0.3069306930693069,26.025701972634003,32.56239646339435,67.43760353660565,86.08638586025242,0,1.0,1.0,1,0.2907021641660815,1848506.24,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4374302900038328
8148983,Ins_996 School,Secondary School,Public,1992,Sylhet,Moulvibazar,,,0,0,2021,617,277,47,0.1584158415841584,28.265214436006623,30.53358659607906,69.46641340392094,86.49257909574092,0,1.0,1.0,1,0.2228981870247462,416542.74,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3589738459876206
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2010,566,290,25,0.10891089108910891,33.98232064890655,34.52195776457258,65.47804223542741,86.3894736088376,0,0.0,0.6975032827577936,1,0.5712792713748058,1095125.18,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.3183129030141356
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2011,453,241,18,0.08910891089108912,31.530485512532284,36.502359806805934,63.497640193194066,82.24816568144352,0,0.0,0.6920723889280784,0,0.37410731664191155,905937.72,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2137863315882825
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2012,326,150,20,0.04950495049504951,31.631510383432808,32.59026113481219,67.40973886518782,83.1929319223731,0,0.0,0.8425263458257173,1,0.3017775028949866,817348.41,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.16574023659600817
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2013,315,150,18,0.0396039603960396,34.22254115499825,32.654719972308975,67.34528002769102,89.30664202819491,0,1.0,0.7691917532531649,1,0.5325479311371544,1393189.79,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4781551536873891
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2014,606,390,29,0.13861386138613863,30.61083738784536,32.73931022639244,67.26068977360757,86.08192234025891,0,0.0,0.9145627184688466,1,0.22547488154289966,821687.4,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.1543215991872914
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2015,239,127,14,0.019801980198019806,31.28188760906911,37.24877205814095,62.75122794185905,78.06473555516575,0,0.0,0.5772121041248666,1,0.5140743666986455,2457580.37,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.2629777774087287
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2016,835,427,49,0.20792079207920794,31.22861096038722,30.125688104358133,69.87431189564187,83.66288263293103,0,1.0,0.977977253996449,1,0.45516329589774196,1593693.65,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.48995788557263337
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2017,304,207,17,0.04950495049504951,28.593478483405057,32.562352301099985,67.43764769890001,88.04398415613242,0,1.0,0.8982180386001795,1,0.5497243547879197,766868.11,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4897136625424747
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2018,500,232,23,0.11881188118811882,28.50166505296077,32.91086801113973,67.08913198886026,84.62093510563648,0,1.0,0.9831053411048152,1,0.19578642299916008,970135.19,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.3335367758560157
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2019,912,638,48,0.21782178217821785,33.44985556808385,22.595212293527375,77.40478770647263,85.97077398924701,0,1.0,1.0,1,0.4891227154908913,2482017.44,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5099078923989111
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2020,405,255,14,0.07920792079207921,30.201878952162108,24.70803219172468,75.29196780827532,88.56065518805009,0,1.0,1.0,1,0.28588656459141865,244716.6,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.36670565853333315
8940416,Ins_429 School,Secondary School,Public,1983,Rangpur,Gaibandha,,,0,0,2021,654,414,36,0.18811881188118812,26.221163557653547,26.10745956153504,73.89254043846496,89.30864961164531,0,1.0,0.98615674630364,1,0.5545659493787932,3352092.05,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.533718618253753
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2010,632,315,17,0.10891089108910891,37.38949220372316,35.38585533254297,64.61414466745703,83.53871827155093,0,0.0,0.7741973151767829,1,0.3111435425125211,290791.61,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.1882450385829932
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2011,412,236,23,0.07920792079207921,29.73181237294418,34.63197550613632,65.36802449386369,89.42633712174147,0,0.0,0.85807805569704,1,0.43593863067794514,476811.06,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.24173169157659632
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2012,418,260,18,0.0693069306930693,32.556845144714,32.34373921898398,67.65626078101602,82.3545613781208,0,0.0,0.7202040852298665,1,0.40331961908471825,1427832.18,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2224518887502799
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2013,400,208,19,0.0693069306930693,33.058690571662176,36.392148655205965,63.607851344794035,84.32984788837194,0,1.0,0.7847757289735137,1,0.47600751978865424,1586507.04,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.45879583910224797
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2014,407,227,24,0.0693069306930693,31.793059412277177,35.731124260491235,64.26887573950876,83.1839364543173,0,0.0,0.7959111174177556,1,0.5072703459651796,2474998.88,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.2744272521905106
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2015,557,309,27,0.11881188118811882,31.785420555029447,34.899828285447995,65.100171714552,83.30682314575934,0,1.0,0.8396041754931423,1,0.5058678992909525,2848995.87,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.48857751400191196
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2016,854,513,51,0.21782178217821785,30.827144787748377,33.372748364045414,66.6272516359546,80.59678948288023,0,1.0,0.8843570607285188,1,0.41028266786140566,949498.58,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4704878685841682
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2017,716,372,39,0.14851485148514854,34.86037155644401,33.11899664080358,66.88100335919643,84.19330424758665,0,1.0,0.7881295380988477,1,0.5771446654678241,3471638.3,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5331267881794566
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2018,228,113,10,0.019801980198019806,28.92483149454839,23.667154603131696,76.33284539686831,87.10838884698283,0,1.0,0.994461931932064,1,0.2277890168044981,1470184.4,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.31983510246165503
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2019,851,387,41,0.22772277227722776,30.25274718112714,28.16107472862814,71.83892527137186,86.70483857657882,0,1.0,0.714012457281524,1,0.32618141848660337,966687.75,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.43140754092647
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2020,598,352,41,0.14851485148514854,28.879381004251183,21.142929465900423,78.85707053409958,82.353427545514,0,1.0,1.0,1,0.2332163247074735,507097.07,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3611626177992813
2567713,Ins_855 School,Secondary School,Public,2005,Chattogram,Noakhali,,,0,0,2021,542,295,27,0.11881188118811882,30.65798247446836,25.608313573260673,74.39168642673933,88.88101266427701,0,1.0,1.0,1,0.3957165956294324,984075.62,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.43350186217115183
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2010,688,437,33,0.14851485148514854,33.2718155784612,30.600312968690965,69.39968703130904,81.01374342907266,0,0.0,0.5738310701509599,1,0.3966832054770217,1945610.83,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2428960581840554
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2011,675,410,29,0.13861386138613863,34.46868151834643,29.737396709721203,70.2626032902788,84.46844611476854,0,0.0,0.7307571805458305,1,0.4554987392940875,2158752.55,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.26933352806288535
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2012,655,332,20,0.14851485148514854,32.065863076396184,34.23168714526753,65.76831285473247,84.61706113207629,0,0.0,0.7041006177737965,1,0.70085980437003,1083037.45,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.39498435763055956
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2013,180,96,11,0.0,30.06486681482124,30.94755197840051,69.05244802159949,82.86277277633918,0,0.0,0.8456444479716997,1,0.5596285215667277,2508863.07,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.27981426078336386
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2014,532,301,26,0.10891089108910891,31.757409770978725,37.76248069062138,62.23751930937862,87.02439113847416,0,1.0,0.7994387125919904,1,0.4174389865897284,2082016.02,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.44139276062159694
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2015,401,210,18,0.0693069306930693,32.668834175639105,29.328308665298856,70.67169133470114,83.8487178143874,0,0.0,0.8774888017134469,1,0.24535326347661882,348882.16,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.1434687109462302
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2016,812,526,46,0.20792079207920794,30.738917175373604,32.2503426364829,67.7496573635171,82.65871118547923,0,1.0,0.9391860213391056,1,0.2566679245385947,1219467.39,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3907101998930597
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2017,889,550,55,0.19801980198019803,34.365294944533275,28.686997815515245,71.31300218448476,84.22133723473029,0,1.0,0.9607453295936308,1,0.1756433418346629,519492.55,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.34722761151139087
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2018,1207,781,67,0.32673267326732675,31.458979666064227,26.549785524960154,73.45021447503984,90.20537764684586,0,1.0,1.0,0,0.23537689009016713,786817.64,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.41570824702528164
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2019,713,363,40,0.18811881188118812,29.14824741308286,30.30881313451629,69.69118686548371,86.75617483269541,0,1.0,0.86714373870109,1,0.3552220345309641,413328.08,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4340466608298385
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2020,1003,527,61,0.26732673267326734,30.8855809820957,29.584654585490792,70.4153454145092,85.42839393802039,0,1.0,0.977580888477805,1,0.5923741804580861,3222763.84,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5763851100310232
3491234,Ins_285 School,Secondary School,Public,2011,Barishal,Jhalokati,,,0,0,2021,566,355,39,0.1584158415841584,26.1099109332095,24.53772822825739,75.4622717717426,77.35308709096267,0,1.0,1.0,1,0.3269307699693182,513112.66,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4109901374599066
608474,Ins_19 College,College,Private,1953,Rajshahi,Naogaon,,School and College,0,0,2010,605,292,29,0.1683168316831683,26.704168576709066,22.21208530688231,77.78791469311768,75.72024903080647,0,0.0,0.6330052998194302,1,0.6315396106993705,550829.63,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.3662648548546357
608474,Ins_19 College,College,Private,1953,Rajshahi,Naogaon,,School and College,0,0,2011,1049,502,39,0.31683168316831684,28.27485152258782,18.79709407617204,81.20290592382796,75.24080700107079,0,0.0,0.7588917432892303,1,0.3573641241272418,1823281.42,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.27373156701411594
